CTBC;27/01/2016;31035041;EE LENIR MEDINA;PARA DE MINAS;MG
CTBC;11/04/2013;31035050;ESCOLA ESTADUAL FRANCISCO DE ASSIS VIANA;PARA DE MINAS;MG
CTBC;22/03/2011;31035068;EE ADEMAR DE MELO;PARA DE MINAS;MG
CTBC;22/03/2011;31035076;EE CORONEL JOAO FERREIRA;PARA DE MINAS;MG
CTBC;14/09/2012;31035084;CESEC DONA AFONSINA;PARA DE MINAS;MG
CTBC;22/03/2011;31035114;ESCOLA MUNICIPAL DOM BOSCO;PARA DE MINAS;MG
CTBC;22/03/2011;31035131;EE FERNANDO OTAVIO;PARA DE MINAS;MG
CTBC;22/03/2011;31035149;ESCOLA ESTADUAL JOAQUIM LUIZ GONZAGA;PARA DE MINAS;MG
CTBC;09/12/2013;31035157;EE CANDIDA ALVARENGA MENDONCA;PARA DE MINAS;MG
CTBC;10/08/2012;31035173;EE ZICO FERREIRA;PARA DE MINAS;MG
CTBC;29/09/2009;31035301;ESCOLA MUNICIPAL FERNANDO BARBOSA;PEQUI;MG
CTBC;30/05/2015;31035327;EE VIRIATO MELGACO;PEQUI;MG
CTBC;28/09/2009;31035343;EM PE HENRIQUE DE MORAIS;PERDIGAO;MG
CTBC;22/03/2011;31035351;EE PEDRO PRIMO;PERDIGAO;MG
CTBC;13/07/2009;31035408;ESCOLA ESTADUAL FRANCISCA BOTELHO;PITANGUI;MG
CTBC;16/07/2009;31035424;EE FRANCISCA CAMPOS GUIMARAES;PITANGUI;MG
CTBC;13/07/2009;31035441;ESCOLA ESTADUAL DOUTOR JACINTO ALVARES;PITANGUI;MG
CTBC;22/03/2011;31035459;ESCOLA ESTADUAL MONSENHOR ARTUR DE OLIVEIRA;PITANGUI;MG
CTBC;16/07/2009;31035491;EE PROFESSOR JOSE VALADARES;PITANGUI;MG
CTBC;22/03/2011;31035505;ESCOLA ESTADUAL PADRE JOAQUIM XAVIER LOPES;PITANGUI;MG
CTBC;22/03/2011;31035653;EE DONA ANTONIA VALADARES;SAO JOSE DA VARGINHA;MG
CTBC;29/09/2009;31035971;EM RAIMUNDO NOVATO;ARAUJOS;MG
CTBC;22/03/2011;31037818;ESCOLA MUNICIPAL DONA MARIA PINTO MENDONCA;IGARATINGA;MG
CTBC;22/03/2011;31038687;EM DOM MANOEL NUNES COELHO;LUZ;MG
CTBC;28/05/2014;31039055;EM AGENOR JOAQUIM FERREIRA;NOVA SERRANA;MG
CTBC;18/09/2009;31039071;ESCOLA MUNICIPAL JOSE BELCHIOR PRETO;NOVA SERRANA;MG
CTBC;22/03/2011;31039098;EM ALICE CANDIDA DOS SANTOS;NOVA SERRANA;MG
CTBC;13/07/2009;31040118;COLEGIO COMERCIAL MUNICIPAL LIMA GUIMARAES;PITANGUI;MG
CTBC;21/07/2009;31109134;EE DEPUTADO CANDIDO ULHOA;VAZANTE;MG
CTBC;22/08/2012;31109142;ESCOLA MUNICIPAL NAIR DE MELO FRANCO RIBEIRO;VAZANTE;MG
CTBC;22/03/2011;31109151;EE PEDRO PEREIRA GUIMARAES;VAZANTE;MG
CTBC;21/07/2009;31109169;EE PRESIDENTE JUSCELINO KUBITSCHEK DE OLIVEIRA;VAZANTE;MG
CTBC;21/07/2009;31109177;EE DONA MARIANA SOLIS ROSA;VAZANTE;MG
CTBC;14/08/2012;31109207;EM CALDEIRA BRANT;VAZANTE;MG
CTBC;22/03/2011;31118443;EE AMADEU GONCALVES BOAVENTURA;CARMO DO PARANAIBA;MG
CTBC;22/03/2011;31118460;EM HENRIQUETA C DE MENEZES;CARMO DO PARANAIBA;MG
CTBC;22/03/2011;31118494;EE PROFESSOR JOSE HUGO GUIMARAES;CARMO DO PARANAIBA;MG
CTBC;22/03/2011;31118508;EM DILZA MARIA DE OLIVEIRA;CARMO DO PARANAIBA;MG
CTBC;22/03/2011;31118516;ESCOLA MUNICIPAL PROFESSORA GERALDA;CARMO DO PARANAIBA;MG
CTBC;22/03/2011;31118524;EM GRASIELLA FERREIRA DE MELLO;CARMO DO PARANAIBA;MG
CTBC;05/03/2010;31118541;EE AMARAL;CARMO DO PARANAIBA;MG
CTBC;05/10/2009;31118559;EE ANTONIO ATANASIO;CARMO DO PARANAIBA;MG
CTBC;27/09/2016;31118583;EE AMERICO ALVES;LAGAMAR;MG
CTBC;22/03/2011;31118591;EM ANANIAS MARTINS;LAGAMAR;MG
CTBC;14/09/2009;31118613;EM PRES BIAS FORTES;LAGAMAR;MG
CTBC;22/03/2011;31118656;EE CORONEL CRISTIANO;LAGOA FORMOSA;MG
CTBC;22/03/2011;31118664;EE NOSSA SENHORA DA PIEDADE;LAGOA FORMOSA;MG
CTBC;14/09/2009;31118672;EE JOSE MARCIANO BRANDAO;LAGOA FORMOSA;MG
CTBC;22/03/2011;31118761;EE ABNER AFONSO;PATOS DE MINAS;MG
CTBC;22/03/2011;31118770;COLEGIO TIRADENTES PMMG;PATOS DE MINAS;MG
CTBC;22/03/2011;31118788;EE ADELAIDE MACIEL;PATOS DE MINAS;MG
CTBC;22/03/2011;31118796;EE DR PAULO BORGES;PATOS DE MINAS;MG
CTBC;22/03/2011;31118800;EE DEIRO EUNAPIO BORGES;PATOS DE MINAS;MG
CTBC;08/05/2013;31118818;EE ABILIO CAIXETA DE QUEIROZ;PATOS DE MINAS;MG
CTBC;24/09/2015;31118834;EE ILIDIO CAIXETA DE MELO;PATOS DE MINAS;MG
CTBC;22/03/2011;31118842;EE CONEGO GETULIO;PATOS DE MINAS;MG
CTBC;18/03/2010;31118851;CESEC ORDALINA VIEIRA RORIZ DA COSTA;PATOS DE MINAS;MG
CTBC;22/03/2011;31118869;EE CORONEL OSORIO MACIEL;PATOS DE MINAS;MG
CTBC;22/03/2011;31118923;EE DONA GUIOMAR DE MELO;PATOS DE MINAS;MG
CTBC;22/03/2011;31118931;EM FREI LEOPOLDO;PATOS DE MINAS;MG
CTBC;22/03/2011;31118958;EE MARCOLINO DE BARROS;PATOS DE MINAS;MG
CTBC;22/03/2011;31118966;EE MONSENHOR FLEURY;PATOS DE MINAS;MG
CTBC;22/03/2011;31118982;EE PROFESSOR ANTONIO DIAS MACIEL;PATOS DE MINAS;MG
CTBC;22/03/2011;31119008;EE PROFESSORA ELZA CARNEIRO FRANCO;PATOS DE MINAS;MG
CTBC;22/03/2011;31119016;EE STA TEREZINHA;PATOS DE MINAS;MG
CTBC;15/09/2016;31119024;EE PROFESSOR ZAMA MACIEL;PATOS DE MINAS;MG
CTBC;23/12/2016;31119032;EE JOAO BARBOSA PORTO;PATOS DE MINAS;MG
CTBC;10/09/2010;31119041;EM MAJ AUGUSTO PORTO;PATOS DE MINAS;MG
CTBC;22/03/2011;31119067;EE MAJOR MOTA;PATOS DE MINAS;MG
CTBC;01/09/2010;31119075;EM JOSE PAULO DE AMORIM;PATOS DE MINAS;MG
CTBC;22/03/2011;31119083;EE JUCA MANDU;PATOS DE MINAS;MG
CTBC;22/03/2011;31119105;EE FARNESE MACIEL;PRESIDENTE OLEGARIO;MG
CTBC;22/03/2011;31119121;EE PADRE JOSE ANDRE CALDEIRA COIMBRA;PRESIDENTE OLEGARIO;MG
CTBC;22/03/2011;31119130;EE TONICO BATISTA;PRESIDENTE OLEGARIO;MG
CTBC;29/09/2009;31119156;EM PROFESSORA CARMEM CELINA;PRESIDENTE OLEGARIO;MG
CTBC;18/09/2012;31119164;EE PRES VARGAS;PRESIDENTE OLEGARIO;MG
CTBC;11/09/2009;31119172;EE STA TEREZINHA;LAGOA GRANDE;MG
CTBC;14/09/2012;31119199;EE DE PONTE FIRME;PRESIDENTE OLEGARIO;MG
CTBC;22/03/2011;31119296;EM PE GOULART II;RIO PARANAIBA;MG
CTBC;13/09/2012;31119431;EM JOAO ANTONIO MENDES;RIO PARANAIBA;MG
CTBC;10/09/2010;31120791;EM QUINZINHO SOUTO DE LIMA;LAGOA FORMOSA;MG
CTBC;10/09/2012;31121347;EM CONEGO GETULIO;PATOS DE MINAS;MG
CTBC;22/03/2011;31122629;EE DR ADIRON GONCALVES BOAVENTURA;RIO PARANAIBA;MG
CTBC;22/03/2011;31137341;EE DE IBIRACI;IBIRACI;MG
CTBC;22/03/2011;31137359;EE DR ANTONIO CARLOS;IBIRACI;MG
CTBC;18/08/2014;31137383;EM VER JOSE VILHENA;IBIRACI;MG
CTBC;22/03/2011;31137545;EE AMERICO DE PAIVA;MONTE SANTO DE MINAS;MG
CTBC;22/03/2011;31137618;EE DR WENCESLAU BRAZ;MONTE SANTO DE MINAS;MG
CTBC;27/08/2010;31137669;EE DE MILAGRE;MONTE SANTO DE MINAS;MG
CTBC;03/08/2009;31158151;INSTITUTO FEDERAL DO TRI?NGULO MINEIRO;UBERABA;MG
CTBC;22/03/2011;31158356;EE ANA CHAVES;CAMPINA VERDE;MG
CTBC;30/09/2009;31158364;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;CAMPINA VERDE;MG
CTBC;22/03/2011;31158399;EE NOSSA SENHORA DAS GRACAS;CAMPINA VERDE;MG
CTBC;30/09/2009;31158411;EM SAO VICENTE DE PAULO;CAMPINA VERDE;MG
CTBC;12/03/2010;31158429;CESEC PROFESSORA ROMILDA DINIZ;CAMPINA VERDE;MG
CTBC;22/03/2011;31158437;EE OLINDA CORREA BORGES;CAMPINA VERDE;MG
CTBC;22/03/2011;31158496;ESCOLA MUNICIPAL PROFESSOR GOMES HORTA;CAMPO FLORIDO;MG
CTBC;07/12/2015;31158526;Deiro Borges (EE);CAMPOS ALTOS;MG
CTBC;28/05/2009;31158551;EM JOAQUIM DOMINGOS DA SILVA;CAMPOS ALTOS;MG
CTBC;22/03/2011;31158569;EE PADRE CLEMENTE DE MALETO;CAMPOS ALTOS;MG
CTBC;22/03/2011;31158607;EM LINDOLFO DE ALMEIDA FERREIRA;COMENDADOR GOMES;MG
CTBC;22/03/2011;31158623;EM CARLOS LUZ;CONCEICAO DAS ALAGOAS;MG
CTBC;01/10/2015;31158674;EE JOSE ALEXANDRE MIZIARA;CONCEICAO DAS ALAGOAS;MG
CTBC;22/03/2011;31158682;EM QUEROBINO GOMIDES;CONCEICAO DAS ALAGOAS;MG
CTBC;10/08/2009;31158836;EM CEL ALONSO DE MORAIS;FRUTAL;MG
CTBC;10/08/2009;31158844;EM FREI TEODOSIO;FRUTAL;MG
CTBC;10/08/2009;31158852;E M GOMES DA SILVA;FRUTAL;MG
CTBC;10/08/2009;31158861;EM NECIME LOPES DA SILVA;FRUTAL;MG
CTBC;20/02/2013;31158879;EE MAESTRO JOSINO DE OLIVEIRA;FRUTAL;MG
CTBC;22/03/2011;31158887;EE GERALDA CARVALHO DE SOUZA;FRUTAL;MG
CTBC;22/03/2011;31158909;EE LAURISTON SOUZA;FRUTAL;MG
CTBC;10/08/2009;31158925;E M CANDIDA ARANTES CARVALHO;FRUTAL;MG
CTBC;22/03/2011;31158941;EE VICENTE MACEDO;FRUTAL;MG
CTBC;10/08/2009;31158950;EM VICENTE DE PAULO;FRUTAL;MG
CTBC;30/03/2010;31158968;CESU ISOLINA DE CARVALHO;FRUTAL;MG
CTBC;17/08/2010;31158976;PEM CANTINHO DO SABER;FRUTAL;MG
CTBC;22/03/2011;31159131;EE ALONSO DE MORAIS ANDRADE;ITAPAGIPE;MG
CTBC;22/03/2011;31159158;EE SANTO ANTONIO;ITAPAGIPE;MG
CTBC;22/03/2011;31159166;EE ANTONIO FERREIRA BARBOSA;ITURAMA;MG
CTBC;18/09/2009;31159174;EM JOSE TIAGO DE QUEIROZ;ITURAMA;MG
CTBC;22/03/2011;31159182;EE NOSSA SENHORA DE LOURDES;ITURAMA;MG
CTBC;22/03/2011;31159191;EM STA ROSA;ITURAMA;MG
CTBC;22/03/2011;31159212;EE TIRADENTES;ITURAMA;MG
CTBC;22/03/2011;31159247;EE DOM ALEXANDRE;ITURAMA;MG
CTBC;22/03/2011;31159255;EE BOM SUCESSO;CARNEIRINHO;MG
CTBC;12/08/2009;31159263;ESCOLA MUNICIPAL VICENTE LUIZ ALVES;CARNEIRINHO;MG
CTBC;30/10/2009;31159271;EE MARECHAL HERMES;CARNEIRINHO;MG
CTBC;22/03/2011;31159280;EE IZOLDINO SOARES DE FREITAS;LIMEIRA DO OESTE;MG
;03/09/2009;31159298;ESCOLA MUNICIPAL ANTONIO VICENTE FONSECA;LIMEIRA DO OESTE;MG
CTBC;22/03/2011;31159301;EE PROFESSOR ANTONIO DA SILVA;CARNEIRINHO;MG
CTBC;22/03/2011;31159310;EE DOM PEDRO II;UNIAO DE MINAS;MG
CTBC;22/03/2011;31159328;EE PROFESSOR LEAO COELHO DE ALMEIDA;PEDRINOPOLIS;MG
CTBC;22/03/2011;31159417;EE ALYSSON ROBERTO BRUNO;PLANURA;MG
CTBC;22/03/2011;31159425;EM JOAO ALVES DE PAIVA;PLANURA;MG
CTBC;22/03/2011;31159603;E M MANOEL FERREIRA DA CUNHA;SANTA JULIANA;MG
CTBC;22/03/2011;31159611;EE SANTA JULIANA;SANTA JULIANA;MG
CTBC;22/03/2011;31159620;ESCOLA MUNICIPAL ANA AMBROSINA DO CARMO;SANTA JULIANA;MG
CTBC;01/10/2009;31159638;EM TARCILA NEVES DA COSTA;SANTA JULIANA;MG
CTBC;22/03/2011;31159646;EE SAO FRANCISCO DE SALES;SAO FRANCISCO DE SALES;MG
CTBC;22/03/2011;31159662;EE AURELIO LUIZ DA COSTA;UBERABA;MG
CTBC;22/03/2011;31159701;EE ANEXA A SUPAM;UBERABA;MG
CTBC;22/03/2011;31159719;EE MIGUEL LATERZA;UBERABA;MG
CTBC;22/03/2011;31159735;EE AMERICA;UBERABA;MG
CTBC;22/03/2011;31159751;EE MINAS GERAIS;UBERABA;MG
CTBC;04/08/2009;31159778;EM ANA DE CASTRO CANCADO;DELTA;MG
CTBC;28/07/2009;31159786;EE BERNARDO VASCONCELOS;UBERABA;MG
CTBC;11/07/2008;31159794;EE NOSSA SENHORA DA ABADIA;UBERABA;MG
CTBC;06/08/2009;31159816;EE MIGUEL JOSE ARABE;UBERABA;MG
CTBC;22/03/2011;31159832;EM PROF ANISIO TEIXEIRA;UBERABA;MG
CTBC;22/03/2011;31159841;EE BOULANGER PUCCI;UBERABA;MG
CTBC;22/03/2011;31159867;EE BRASIL;UBERABA;MG
CTBC;22/03/2011;31159891;EE PAULO JOSE DERENUSSON;UBERABA;MG
CTBC;22/03/2011;31159956;EE PRESIDENTE JOAO PINHEIRO;UBERABA;MG
CTBC;22/03/2011;31159972;EE PROFESSORA CORINA DE OLIVEIRA;UBERABA;MG
CTBC;22/07/2009;31159981;EE DOM EDUARDO;UBERABA;MG
CTBC;22/03/2011;31159999;EE PROFESSOR ALCEU NOVAES;UBERABA;MG
CTBC;07/12/2010;31160008;EE FIDELIS REIS;UBERABA;MG
CTBC;22/07/2009;31160016;EE PROFESSOR CHAVES;UBERABA;MG
CTBC;22/03/2011;31160024;EE DR JOSE MENDONCA;UBERABA;MG
CTBC;22/03/2011;31160059;EE PROFESSOR HILDEBRANDO PONTES;UBERABA;MG
CTBC;04/04/2014;31160067;EE FELICIO DE PAIVA;UBERABA;MG
CTBC;22/03/2011;31160075;EE QUINTILIANO JARDIM;UBERABA;MG
CTBC;22/03/2011;31160083;EE FREI LEOPOLDO DE CASTELNUOVO;UBERABA;MG
CTBC;22/03/2011;31160091;EE ROTARY;UBERABA;MG
CTBC;22/03/2011;31160105;EE GABRIEL TOTI;UBERABA;MG
CTBC;28/06/2017;31160121;EE HENRIQUE KRUGER;UBERABA;MG
CTBC;22/03/2011;31160130;EE SANTA TEREZINHA;UBERABA;MG
CTBC;05/08/2009;31160148;EE HORIZONTA LEMOS;UBERABA;MG
CTBC;28/07/2009;31160156;EE SAO BENEDITO;UBERABA;MG
CTBC;06/05/2010;31160164;EE IRMAO AFONSO;UBERABA;MG
CTBC;10/08/2009;31160172;EE LAURO FONTOURA;UBERABA;MG
CTBC;26/06/2009;31160199;EM UBERABA;UBERABA;MG
CTBC;06/08/2009;31160237;EE GERALDINO RODRIGUES CUNHA;UBERABA;MG
CTBC;22/03/2011;31160245;EE LEANDRO ANTONIO DE VITO;UBERABA;MG
CTBC;06/08/2009;31160253;COLEGIO TIRADENTES PMMG;UBERABA;MG
CTBC;22/03/2011;31160261;EE CARMELITA CARVALHO GARCIA;UBERABA;MG
CTBC;12/03/2010;31160954;Celso Rodrigues Lima (EM);CAMPINA VERDE;MG
CTBC;28/08/2009;31161608;EM AZALIA DE OLIVEIRA NAVES;CONCEICAO DAS ALAGOAS;MG
CTBC;24/07/2009;31163287;EM STA MADALENA;CARNEIRINHO;MG
CTBC;31/12/2012;31163724;ESCOLA MUNICIPAL JOAQUIM IN?CIO;PEDRINOPOLIS;MG
CTBC;18/09/2009;31164071;EM PROF LAZARO ROSA MUNIZ;PIRAJUBA;MG
CTBC;30/06/2010;31164151;EM LUIZ DA SILVA E OLIVEIRA;PLANURA;MG
CTBC;30/07/2010;31165051;ESCOLA MUNICIPAL SANTA TEREZINHA;SAO FRANCISCO DE SALES;MG
CTBC;05/08/2009;31165212;EM ADOLFO BEZERRA DE MENEZES;UBERABA;MG
CTBC;22/03/2011;31165263;ESCOLA MUNICIPAL NORMA SUELI BORGES;UBERABA;MG
CTBC;22/03/2011;31165301;EM URBANA FREI EUGENIO;UBERABA;MG
CTBC;03/08/2009;31165310;EM PROF PAULO RODRIGUES;UBERABA;MG
CTBC;22/03/2011;31165336;EM ARTUR DE MELO TEIXEIRA;UBERABA;MG
CTBC;28/07/2009;31165344;EM PROFA STELLA CHAVES;UBERABA;MG
CTBC;22/03/2011;31165395;EM BOA VISTA;UBERABA;MG
CTBC;28/07/2009;31165441;EM MONTEIRO LOBATO;UBERABA;MG
CTBC;06/08/2009;31165484;EM PROF JOSE MACCIOTTI;UBERABA;MG
CTBC;10/08/2009;31165514;EM PADRE EDDIE BERNARDES;UBERABA;MG
CTBC;07/12/2010;31165662;ESCOLA MUNICIPAL OLAVO DE OLIVEIRA FERREIRA;DELTA;MG
CTBC;21/09/2010;31165727;EM PROF JOSE GERALDO GUIMARAES;UBERABA;MG
CTBC;26/06/2009;31165760;ESCOLA MUNICIPAL PROFESSORA OLGA DE OLIVEIRA;UBERABA;MG
CTBC;06/05/2010;31165778;EM JOSE MARCUS CHEREM;UBERABA;MG
CTBC;09/06/2011;31165786;PEM JOAOZINHO E MARIA;UBERABA;MG
CTBC;22/03/2011;31165841;ESCOLA MUNICIPAL MADRE MARIA GEORGINA;UBERABA;MG
CTBC;22/03/2011;31165859;ESCOLA MUNICIPAL PROFESSORA GENI CHAVES;UBERABA;MG
CTBC;03/08/2009;31165875;EM STA MARIA;UBERABA;MG
CTBC;22/03/2011;31165930;EM GASTAO MESQUITA FILHO;UBERABA;MG
CTBC;22/03/2011;31166871;EE NELSON SOARES DE OLIVEIRA;INDIANOPOLIS;MG
CTBC;21/10/2010;31166901;EM ANTENOR AIROSA MACHADO;MONTE ALEGRE DE MINAS;MG
CTBC;22/03/2011;31166936;EE MONTE ALEGRE DE MINAS;MONTE ALEGRE DE MINAS;MG
CTBC;02/06/2009;31166952;EE TANCREDO MARTINS;MONTE ALEGRE DE MINAS;MG
CTBC;22/03/2011;31166961;EE EUFRAUSINA DA COSTA ARAUJO;MONTE ALEGRE DE MINAS;MG
CTBC;22/03/2011;31166979;EE JOSIAS PINTO;NOVA PONTE;MG
CTBC;28/09/2009;31166987;EM SAO MIGUEL;NOVA PONTE;MG
CTBC;28/09/2009;31166995;EM PROF JOSE TEODORO BORGES;NOVA PONTE;MG
CTBC;10/08/2009;31167029;ESCOLA MUNICIPAL JUNTO A LOJA MACONICA UNIAO;PRATA;MG
CTBC;22/03/2011;31167045;EE DO PRATA;PRATA;MG
CTBC;22/03/2011;31167053;EE PROFESSOR VALENTIN;PRATA;MG
CTBC;12/08/2009;31167070;ESCOLA MUNICIPAL DA VILA VICENTINA;PRATA;MG
CTBC;22/03/2011;31167088;EM PROFA ALICE B DE LIMA;PRATA;MG
CTBC;22/03/2011;31167118;EE ANA ESTERLITA ALVES;TUPACIGUARA;MG
CTBC;25/06/2009;31167142;EM FRANCISCO LOURENCO BORGES;TUPACIGUARA;MG
CTBC;05/06/2009;31167169;EE CLERTAN MOREIRA DO VALE;TUPACIGUARA;MG
CTBC;22/03/2011;31167185;EE BRAULINO MAMEDE;TUPACIGUARA;MG
CTBC;22/03/2011;31167193;EE SEBASTIAO DIAS FERRAZ;TUPACIGUARA;MG
CTBC;22/03/2011;31167207;EE MARIO SIDNEY FRANCESCHI;ARAPORA;MG
CTBC;22/03/2011;31167215;EE ENEIAS VASCONCELOS;UBERLANDIA;MG
CTBC;22/03/2011;31167223;EE CUSTODIO DA COSTA PEREIRA;UBERLANDIA;MG
CTBC;22/03/2011;31167231;EE FELISBERTO ALVES CARREJO;UBERLANDIA;MG
CTBC;22/03/2011;31167240;EE AFONSO ARINOS;UBERLANDIA;MG
CTBC;24/07/2009;31167258;EE GUIOMAR DE FREITAS COSTA;UBERLANDIA;MG
CTBC;22/03/2011;31167266;EE HORTENCIO DINIZ;UBERLANDIA;MG
CTBC;22/03/2011;31167274;EE HONORIO GUIMARAES;UBERLANDIA;MG
CTBC;22/03/2011;31167282;EE ALDA MOTA BATISTA;UBERLANDIA;MG
CTBC;22/03/2011;31167291;EE IGNACIO PAES LEME;UBERLANDIA;MG
CTBC;22/03/2011;31167304;EE PROFESSORA JUVENILIA FERREIRA DOS SANTOS;UBERLANDIA;MG
CTBC;03/08/2009;31167312;EE JOAQUIM SARAIVA;UBERLANDIA;MG
CTBC;20/12/2014;31167321;EE AMERICO RENE GIANNETTI;UBERLANDIA;MG
CTBC;22/03/2011;31167339;EE PROFESSOR JOSE IGNACIO DE SOUSA;UBERLANDIA;MG
CTBC;22/03/2011;31167347;EE NO CONJUNTO HABITACIONAL CRUZEIRO DO SUL;UBERLANDIA;MG
CTBC;22/03/2011;31167355;EE JOSE ZACHARIAS JUNQUEIRA;UBERLANDIA;MG
CTBC;23/07/2009;31167363;EE AMADOR NAVES;UBERLANDIA;MG
CTBC;22/03/2011;31167371;EE MARECHAL CASTELO BRANCO;UBERLANDIA;MG
CTBC;28/07/2009;31167380;EE PROFESSOR LEONIDAS DE CASTRO SERRA;UBERLANDIA;MG
CTBC;24/07/2009;31167398;EE MARIO PORTO;UBERLANDIA;MG
CTBC;03/08/2009;31167410;EE MARIA DA CONCEICAO BARBOSA DE SOUZA;UBERLANDIA;MG
CTBC;04/08/2009;31167428;EE PROFESSOR NELSON CUPERTINO;UBERLANDIA;MG
CTBC;22/03/2011;31167436;EE MESSIAS PEDREIRO;UBERLANDIA;MG
CTBC;22/03/2011;31167444;EE ENEAS DE OLIVEIRA GUIMARAES;UBERLANDIA;MG
CTBC;03/08/2009;31167461;EE ANGELINO PAVAN;UBERLANDIA;MG
CTBC;22/03/2011;31167479;EE OSVALDO RESENDE;UBERLANDIA;MG
CTBC;22/03/2011;31167487;EE ANTONIO LUIS BASTOS;UBERLANDIA;MG
CTBC;30/07/2009;31167495;EE PADRE MARIO FORESTAN;UBERLANDIA;MG
CTBC;22/03/2011;31167509;EE LOURDES DE CARVALHO;UBERLANDIA;MG
CTBC;22/03/2011;31167517;EE PROFESSORA ALICE PAES;UBERLANDIA;MG
CTBC;22/03/2011;31167525;EE BOM JESUS;UBERLANDIA;MG
CTBC;06/08/2009;31167533;EE RIO DAS PEDRAS;UBERLANDIA;MG
CTBC;22/03/2011;31167541;EE PROFESSOR INACIO CASTILHO;UBERLANDIA;MG
CTBC;03/08/2009;31167550;EE ROTARY;UBERLANDIA;MG
CTBC;22/03/2011;31167568;EE BUENO BRANDAO;UBERLANDIA;MG
CTBC;22/03/2011;31167576;EE SEIS DE JUNHO;UBERLANDIA;MG
CTBC;22/03/2011;31167584;EE FREI EGIDIO PARISI;UBERLANDIA;MG
CTBC;22/03/2011;31167592;EE SERGIO DE FREITAS PACHECO;UBERLANDIA;MG
CTBC;22/03/2011;31167606;EE JERONIMO ARANTES;UBERLANDIA;MG
CTBC;22/03/2011;31167614;EE SEGISMUNDO PEREIRA;UBERLANDIA;MG
CTBC;22/03/2011;31167622;EE JOAO REZENDE;UBERLANDIA;MG
CTBC;22/03/2011;31167631;EE SETE DE SETEMBRO;UBERLANDIA;MG
CTBC;22/03/2011;31167649;EE DA CIDADE INDUSTRIAL;UBERLANDIA;MG
CTBC;22/03/2011;31167657;EE TREZE DE MAIO;UBERLANDIA;MG
CTBC;23/07/2009;31167657;ESCOLA ESTADUAL 13 DE MAIO;UBERLANDIA;MG
CTBC;22/03/2011;31167665;EE DO BAIRRO JD DAS PALMEIRAS;UBERLANDIA;MG
